citation_key_lr,citation_key_cp,GS,WoS,coder,set,NOT,SYN_TB,CRI_ADDR,RG_SYN,RG_CLOSE,RA_CLOSE,TB_TB,TB_TT,TB_RG,TT_TT,TT_RG
DeLone1992,Rai2002,TRUE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
DeLone1992,Rai2009,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,RainerJr1995,TRUE,FALSE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
DeLone1992,Ravichandran1999,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Ravichandran2005,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Ray2014,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Rode2016,TRUE,FALSE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Rosemann2008,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Rowe2014a,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Ruth2012,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Saarinen1992,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Salge2015,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Santhanam1995,TRUE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Sasidharan2012,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Sawyer2001,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Sawyer2010,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Scheepers2006,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Schlosser2015,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Schryen2013,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Scott2016,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Seddon1997,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Seddon2010,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Segars1998,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Segars1999,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Sen2007,FALSE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Serrano2016,FALSE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Setia2012,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Setia2013,TRUE,FALSE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Sharda2004,TRUE,FALSE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Sharma2003b,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Sharma2007,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Shaw2002,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Shollo2015a,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Singh2008,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Smithson1998,FALSE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Soellner2016,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Soror2015,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Stafford2011,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Straub1994,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Straub2001,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Straub2004,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Straub2008a,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Straub2009,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Straub2009a,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Straub2009b,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Straub2010,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Straub2012,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Straub2012a,FALSE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Sun2012,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Sun2012a,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Susarla2003,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Sykes2014,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Sykes2015,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Tallon2000,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Tan2010,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Tan2016,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Tarafdar2006,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Tarafdar2010,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Taylor1995,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Teo1999,FALSE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Teo2008,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Teo25,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Tesch2005,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Thong1994,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Thong1996,FALSE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Tojib2008,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Tong2015,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Torkzadeh2011,TRUE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
DeLone1992,Truex2009,FALSE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Turel2014a,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Udo1994,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Urbach2010,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
DeLone1992,Van1997,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Vance2008,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Vandenbosch1995,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Vandenbosch1996,TRUE,FALSE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Veiga2014,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Venable2016,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Venkatesh2006,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Venkatesh2007,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Venkatesh2008,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Venkatesh2011,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Venkatesh2013,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Venkatesh2016a,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Venkatesh2016b,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Wade2004,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Wang1996,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Wang2006b,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Wang2008d,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
DeLone1992,Wang2015,TRUE,FALSE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
DeLone1992,Wattal2010a,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Weber2008,TRUE,FALSE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Webster2002,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Weill1999,TRUE,FALSE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Whyte1997,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Wilson2002a,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Wixom2001,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Wixom2005,TRUE,FALSE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Wu2012b,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Xiao2007,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Xu2011a,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Xu2013a,FALSE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Xu2014,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Xu2014e,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Yang2011,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Yang2012a,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Yen2015,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Yoon1995,TRUE,FALSE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Yoon1995a,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Yoon1996,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Zahedi2008,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Zhang2013a,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
DeLone1992,Zhou2012,FALSE,TRUE,coderA,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Zhu2005a,TRUE,FALSE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
DeLone1992,Zimmer2007,TRUE,TRUE,coderA,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone1992,Zinatelli1996,TRUE,TRUE,coderA,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Ali-Hassan2015,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Allen2013,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Alter2008,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Arnott2014,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Ayyagari2011,TRUE,TRUE,coderB,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Barki2007,TRUE,TRUE,coderB,individual,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
DeLone2003,Bartis2008,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Beath2013,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Beck2014,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Benbasat2007,TRUE,TRUE,coderB,individual,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Benlian2013,TRUE,TRUE,coderB,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Bernroider2013a,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Bharadwaj2009,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Bradley2006a,TRUE,TRUE,coderB,individual,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
DeLone2003,Bradley2012a,TRUE,TRUE,coderB,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Briggs2008,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Brown2011,TRUE,FALSE,coderB,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Brown2014,TRUE,TRUE,coderB,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Brown2016,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Brown23,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Burton2015,TRUE,TRUE,coderB,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
DeLone2003,Burton-Jones2006b,TRUE,TRUE,coderB,individual,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
DeLone2003,Burton-Jones2007,TRUE,TRUE,coderB,individual,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Burton-Jones2012,TRUE,FALSE,coderB,individual,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Butler2006,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Cecez-Kecmanovic2014,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Cenfetelli2004,TRUE,FALSE,coderB,individual,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
DeLone2003,Cenfetelli2008,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Cenfetelli2011,TRUE,TRUE,coderB,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
DeLone2003,Chang2003,TRUE,TRUE,coderB,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Chang2014,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Chau2007,TRUE,TRUE,coderB,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Chen2011b,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Chen2014b,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Chi2010,TRUE,TRUE,coderB,individual,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Chiu2007,TRUE,TRUE,coderB,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Clark2007,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Cooper2008,TRUE,TRUE,coderB,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Cordoba2012,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Dang2012,FALSE,TRUE,coderB,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Daniel2005,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Deodhar2012,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Doll2004,FALSE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,DosSantos2012,TRUE,TRUE,coderB,individual,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
DeLone2003,Elie-Dit-Cosaque2011,TRUE,TRUE,coderB,individual,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
